lat,lon,hour
40.762,-73.9863,18
40.7365,-73.9969,7
40.764,-73.9732,11
40.7531,-73.9649,7
40.7281,-73.9473,16
40.7683,-73.8622,14
40.7392,-73.9934,22
40.7077,-74.0069,14
40.7582,-74.0002,20
40.7457,-74.0052,7
40.7602,-73.967,12
40.7692,-73.9673,8
40.7156,-74.0063,10
40.7607,-73.999,17
40.7161,-74.0041,13
40.7202,-74.0105,21
40.7638,-73.9793,8
40.7671,-73.9839,8
40.7614,-73.9688,15
40.77,-73.9614,19
40.769,-73.9825,10
40.755,-73.9757,18
40.7323,-73.9965,4
40.7044,-74.012,18
40.7203,-74.0086,6
40.757,-73.9783,22
40.6878,-73.9897,20
40.7176,-74.0093,20
40.7766,-73.9757,15
40.732,-74.0033,22
40.685,-73.9781,22
40.7736,-73.9558,17
40.7535,-73.9888,15
40.7221,-74.0098,16
40.7643,-73.9613,5
40.7199,-74.0026,22
40.7346,-74.0022,23
40.7443,-73.9846,22
40.7098,-74.0146,18
40.6805,-73.9947,23
40.7241,-73.9904,3
40.7241,-73.998,15
40.742,-74.0008,7
40.7482,-73.9744,8
40.7193,-74.0087,22
40.6345,-74.02,11
40.7532,-73.979,17
40.7404,-73.9945,16
40.7333,-73.9989,22
40.7568,-73.9975,14
40.7247,-73.9919,13
40.7515,-73.98,20
40.7307,-73.9891,11
40.7395,-74.0017,22
40.7046,-74.0095,18
40.6989,-73.976,14
40.7259,-73.998,16
40.7749,-73.9631,23
40.7631,-73.9738,15
40.7686,-73.9499,10
40.7184,-73.9901,20
40.7551,-73.975,19
40.6899,-73.9909,6
40.7873,-73.9803,6
40.6726,-73.9811,4
40.7501,-73.9708,10
40.7617,-73.9684,12
40.6961,-73.9954,4
40.7535,-73.9809,18
40.6324,-74.0318,15
40.7272,-73.988,23
40.7373,-73.9945,4
40.7544,-74.0009,18
40.7138,-73.9516,14
40.7644,-73.9754,21
40.774,-73.8721,20
40.7693,-73.9173,9
40.7557,-73.9837,19
40.7657,-73.9677,16
40.7304,-74.0014,21
40.7125,-74.0091,19
40.7746,-73.982,6
40.7459,-73.9881,14
40.7488,-73.9737,6
40.6461,-73.7909,19
40.752,-73.9477,9
40.6926,-74.1769,20
40.7254,-73.9951,21
40.7572,-73.97,15
40.7241,-73.998,16
40.7618,-73.9603,20
40.7263,-73.9918,17
40.7266,-73.9922,20
40.7453,-73.9767,23
40.7203,-74.0011,0
40.7704,-73.8653,14
40.7288,-74.0017,21
40.7305,-74.0041,14
40.7535,-73.9747,20
40.7187,-74.0094,7
40.7287,-73.986,19
40.7058,-74.0085,9
40.7336,-73.9565,6
40.7221,-73.9984,18
40.6547,-73.9128,5
40.7222,-73.9575,1
40.7677,-73.9617,8
40.8515,-73.9041,19
40.762,-73.9837,16
40.7274,-74.0006,7
40.7427,-73.9963,18
40.7594,-73.9889,21
40.7594,-73.9633,0
40.7281,-73.9791,18
40.7631,-73.9208,19
40.7189,-73.9512,8
40.715,-74.016,7
40.758,-73.9727,21
40.7646,-73.9728,12
40.7447,-73.9949,7
40.7273,-73.9846,20
40.774,-73.8725,14
40.764,-73.9602,15
40.7577,-73.9868,18
40.7011,-73.9179,1
40.746,-74.0042,17
40.6453,-73.7908,16
40.7343,-74.0028,21
40.7386,-73.9253,18
40.7562,-73.9887,5
40.7494,-73.9405,10
40.7395,-73.9868,17
40.7493,-73.9118,19
40.7781,-73.9542,22
40.7633,-73.9727,16
40.7885,-73.9744,8
40.749,-73.9818,16
40.7616,-73.9826,21
40.7335,-74.0063,14
40.7165,-73.9958,19
40.7141,-74.0146,19
40.7646,-73.9657,18
40.7656,-73.98,19
40.7104,-73.9847,19
40.7367,-74.0312,17
40.7908,-73.978,22
40.7288,-73.9875,20
40.7328,-73.9815,14
40.7448,-73.9994,16
40.7651,-73.9532,16
40.7543,-73.9826,20
40.722,-73.9965,20
40.7314,-74.0032,22
40.7208,-73.958,22
40.7708,-73.9538,8
40.7726,-73.9454,13
40.7399,-73.9898,20
40.6448,-73.782,16
40.7447,-73.9567,13
40.7624,-73.9767,15
40.773,-73.9643,16
40.7416,-74.0038,13
40.7348,-73.9754,9
40.6975,-73.987,15
40.7395,-74.0019,23
40.741,-73.9879,12
40.7321,-73.9566,0
40.7565,-73.982,21
40.7649,-73.9786,18
40.7675,-73.9806,22
40.7497,-73.9747,13
40.7519,-73.9906,16
40.5998,-73.9683,23
40.7045,-74.0094,7
40.6812,-73.9724,11
40.7579,-73.9617,16
40.6949,-74.1778,14
40.7224,-73.9887,18
40.7813,-73.9515,15
40.7525,-73.9782,20
40.7578,-73.9714,18
40.7198,-74.0083,6
40.7404,-73.9864,16
40.6912,-73.9844,23
40.7039,-74.0911,9
40.72,-73.9992,16
40.7463,-74.0081,14
40.8063,-73.9559,22
40.751,-73.991,20
40.7454,-73.9716,17
40.7656,-73.9921,19
40.6937,-73.9503,5
40.7558,-73.9864,22
40.7197,-74.0042,15
40.6684,-73.9758,6
40.6584,-73.9044,6
40.7583,-73.9829,5
40.7637,-73.9953,17
40.7877,-73.9758,6
40.732,-74.0037,14
40.719,-74.0088,18
40.7951,-73.9761,16
40.774,-73.8727,16
40.7421,-73.995,6
40.7076,-74.0097,9
40.7318,-73.9527,17
40.7566,-73.9822,12
40.7327,-74.0065,23
40.753,-73.9699,18
40.7233,-74.005,15
40.689,-73.9928,8
40.7354,-73.9746,14
40.7513,-73.9934,15
40.7294,-74.0034,16
40.7158,-74.0,16
40.7331,-74.0004,11
40.7738,-73.9463,7
40.7571,-73.9936,21
40.7325,-73.9769,9
40.6532,-73.9643,22
40.7754,-73.9637,16
40.7097,-74.0145,18
40.7498,-74.0051,20
40.7381,-73.9837,14
40.6807,-73.9946,21
40.7249,-73.9882,22
40.7179,-74.0011,1
40.7251,-74.0015,11
40.7154,-74.0093,16
40.7596,-73.9955,11
40.7015,-73.9868,17
40.7648,-73.9685,10
40.7349,-73.989,5
40.6893,-73.9188,8
40.806,-73.9425,20
40.7486,-73.9734,6
40.771,-73.8659,15
40.738,-73.988,0
40.7824,-73.9808,9
40.6456,-73.7767,22
40.7401,-74.0074,20
40.7402,-73.9975,18
40.7261,-73.9927,18
40.7694,-73.9598,7
40.7732,-73.9819,16
40.7385,-73.9855,22
40.7729,-73.9823,21
40.7226,-74.0081,18
40.753,-73.9838,10
40.7365,-73.987,14
40.7799,-73.9569,16
40.7646,-73.9957,8
40.7224,-73.989,22
40.7376,-74.0074,16
40.7452,-73.985,1
40.7264,-73.9992,23
40.7721,-73.9663,15
40.7429,-74.008,19
40.8272,-73.9522,16
40.7478,-73.9931,18
40.764,-73.9765,21
40.7454,-73.9804,16
40.72,-74.01,22
40.7385,-73.9892,13
40.7244,-73.9853,15
40.7221,-73.9864,20
40.7522,-74.0072,9
40.7193,-73.9628,18
40.7926,-73.9768,17
40.7442,-73.9958,18
40.765,-73.9809,12
40.7774,-73.9811,18
40.7308,-73.993,5
40.7251,-73.9954,21
40.7755,-73.9523,7
40.7475,-73.9845,17
40.722,-73.9934,21
40.7211,-73.9872,19
40.7779,-73.954,6
40.7526,-73.9895,17
40.7489,-74.0068,17
40.7652,-73.9617,15
40.753,-73.9885,1
40.7114,-74.0062,15
40.7502,-73.9738,15
40.756,-73.9773,17
40.8073,-73.9662,17
40.7376,-74.0039,21
40.724,-74.0079,19
40.7265,-73.9958,11
40.7394,-74.0068,1
40.7526,-73.9857,20
40.7618,-73.9908,20
40.7634,-73.9715,19
40.7107,-73.9863,14
40.7257,-74.0019,22
40.7565,-73.9783,17
40.7419,-74.0074,16
40.6935,-73.9984,11
40.7506,-73.9946,20
40.7471,-74.0074,20
40.7741,-73.8726,12
40.6964,-73.9973,7
40.7552,-73.9731,4
40.7679,-73.9916,12
40.75,-73.9842,19
40.6415,-73.7881,20
40.7637,-73.9762,20
40.7418,-74.0075,15
40.8035,-73.9197,20
40.764,-73.9706,18
40.7781,-73.9544,15
40.7704,-73.9502,20
40.7551,-73.9709,20
40.7596,-73.9728,20
40.7457,-74.007,15
40.7187,-73.989,20
40.7266,-74.0027,20
40.7619,-73.9713,17
40.7458,-73.9761,13
40.7322,-73.9927,22
40.7895,-73.9797,18
40.7516,-73.9861,17
40.7428,-73.9581,18
40.7191,-73.9967,15
40.7269,-74.0073,16
40.7454,-74.0021,11
40.741,-73.9964,9
40.6943,-74.0005,16
40.7371,-74.0038,7
40.6746,-73.923,22
40.7148,-73.9649,15
40.7415,-74.0025,14
40.6744,-73.973,20
40.7603,-73.9756,14
40.7617,-73.9749,13
40.7671,-73.9879,18
40.7426,-73.9978,7
40.7538,-73.9717,14
40.7763,-73.9623,17
40.7754,-73.9499,14
40.7677,-73.9674,18
40.7139,-73.9517,11
40.7518,-73.9789,18
40.6948,-74.1779,15
40.7732,-73.8856,11
40.6554,-73.929,11
40.6579,-73.977,18
40.7535,-73.9794,19
40.7273,-73.9922,5
40.8023,-73.9642,22
40.7116,-73.9858,20
40.7277,-73.9572,5
40.7507,-73.9766,10
40.7619,-74.0005,21
40.7179,-74.0031,16
40.7246,-73.9974,18
40.7269,-73.9947,19
40.7193,-74.0081,10
40.7503,-73.9754,20
40.7567,-73.9723,19
40.7506,-73.9827,18
40.7545,-73.9677,4
40.7176,-74.0034,16
40.7545,-73.9921,20
40.7499,-73.9918,17
40.7627,-73.9742,8
40.7505,-73.9947,8
40.764,-73.9731,21
40.7383,-73.9311,10
40.751,-73.9746,2
40.7531,-73.9839,21
40.7635,-73.9947,7
40.7748,-73.9646,21
40.7927,-73.9192,11
40.7385,-73.9806,22
40.7191,-73.987,23
40.7509,-73.9706,18
40.7235,-73.9849,19
40.747,-73.9833,10
40.7266,-73.8599,9
40.7109,-74.011,17
40.7462,-73.9823,17
40.7348,-74.0428,21
40.7745,-73.9636,7
40.7543,-73.9869,21
40.7568,-73.9824,14
40.7488,-73.9855,15
40.666,-73.9781,18
40.7602,-73.976,14
40.7578,-73.9816,20
40.7593,-73.9743,19
40.679,-74.011,21
40.714,-73.9977,14
40.7233,-74.0061,14
40.7162,-73.9894,8
40.7807,-73.9603,13
40.7143,-74.0087,16
40.7499,-73.8657,8
40.8635,-73.9272,8
40.7266,-73.983,22
40.7666,-73.96,8
40.757,-73.9733,18
40.7613,-73.9581,10
40.7447,-73.9991,12
40.7094,-74.0093,10
40.7615,-73.9899,11
40.7757,-73.9564,6
40.8833,-73.9032,0
40.753,-73.9837,21
40.7112,-74.0054,12
40.764,-73.9786,20
40.6418,-73.7887,14
40.7718,-73.9513,16
40.7432,-74.0085,23
40.7144,-73.9551,9
40.7244,-73.9893,21
40.7669,-73.9792,13
40.7595,-73.9765,16
40.7445,-73.9908,16
40.7091,-74.014,11
40.6918,-73.989,7
40.7222,-73.8146,11
40.7569,-73.9696,19
40.7877,-73.955,13
40.7628,-73.9714,21
40.7221,-73.9855,9
40.7302,-73.9895,21
40.7146,-73.9911,21
40.767,-73.9699,22
40.7173,-74.0122,6
40.7725,-73.9535,7
40.7251,-73.9982,9
40.6985,-73.9676,16
40.7132,-73.9929,6
40.7687,-73.8626,7
40.7182,-74.0049,21
40.7551,-73.9706,19
40.7488,-73.9888,15
40.7269,-73.9967,19
40.7171,-74.0046,12
40.7271,-73.94,17
40.6805,-73.9777,6
40.7534,-73.9731,15
40.7099,-74.0124,20
40.7622,-73.9745,16
40.7347,-73.9885,1
40.7752,-73.9823,17
40.7391,-73.9992,19
40.8264,-73.9501,16
40.7594,-73.9816,21
40.7466,-73.9782,19
40.7444,-74.0056,8
40.784,-73.9563,16
40.7387,-73.9899,21
40.7608,-73.9845,16
40.7619,-73.984,17
40.7733,-73.9664,8
40.7447,-74.0085,16
40.7604,-73.9778,19
40.7001,-73.8308,13
40.7243,-73.9888,19
40.7651,-73.9824,3
40.7363,-73.9787,8
40.7326,-73.9877,5
40.7439,-74.0068,2
40.7828,-73.9554,11
40.725,-73.9484,4
40.7274,-74.0081,18
40.7123,-73.959,6
40.7255,-74.0061,15
40.7184,-74.0027,8
40.7624,-73.9822,17
40.7296,-73.9901,15
40.7326,-73.9877,19
40.7413,-74.0021,8
40.766,-73.977,17
40.721,-73.9984,17
40.7251,-74.0042,12
40.7728,-73.9595,15
40.7585,-73.9773,17
40.7329,-74.0044,8
40.7389,-73.9993,7
40.679,-74.0109,6
40.7638,-73.9759,17
40.7292,-73.9853,14
40.6863,-73.9725,5
40.7376,-73.9561,21
40.7483,-73.9903,21
40.7747,-73.9633,17
40.6945,-73.9932,14
40.7824,-73.981,20
40.7783,-73.9566,7
40.7476,-73.9788,20
40.7694,-73.9815,10
40.6468,-73.7896,21
40.7694,-73.986,14
40.7932,-73.9231,17
40.7612,-73.9975,7
40.7439,-74.0065,6
40.7565,-73.9747,20
40.6747,-74.016,20
40.7331,-73.9947,14
40.7197,-73.9996,18
40.7606,-73.9991,5
40.7665,-73.9811,15
40.7504,-73.9913,20
40.7408,-74.0046,16
40.7603,-73.9764,9
40.7447,-73.9874,16
40.7453,-73.9908,19
40.7434,-73.9744,12
40.7568,-73.9827,11
40.7061,-73.7515,3
40.7747,-73.9582,15
40.6981,-73.9945,22
40.6448,-73.7941,23
40.7739,-73.8723,11
40.727,-74.0073,19
40.7397,-74.0063,22
40.6882,-73.9211,6
40.7263,-73.9774,23
40.7789,-73.9578,7
40.775,-73.949,7
40.7583,-73.9863,20
40.7476,-74.0042,21
40.7434,-73.9528,14
40.6754,-73.9578,0
40.7476,-73.9767,21
40.7639,-73.9709,18
40.7055,-74.0121,21
40.7565,-73.984,19
40.7616,-73.975,17
40.761,-73.9783,15
40.7553,-73.988,14
40.7631,-73.9718,15
40.7784,-73.9564,16
40.7441,-73.984,18
40.747,-73.983,19
40.6633,-73.9781,8
40.7595,-73.9793,17
40.7513,-73.9779,17
40.765,-73.9829,18
40.7189,-73.9947,19
40.7618,-73.9828,17
40.7491,-73.992,11
40.7568,-73.9783,17
40.7031,-74.0144,18
40.7515,-73.9759,13
40.7345,-73.9923,0
40.7243,-73.9974,18
40.7706,-73.9627,21
40.7636,-73.9852,22
40.7387,-73.9959,17
40.7375,-73.9841,8
40.7413,-73.9931,14
40.7547,-73.9858,22
40.7304,-74.0022,20
40.7379,-74.0093,14
40.6771,-73.971,4
40.7308,-73.986,8
40.7412,-74.0078,18
40.7406,-74.0057,22
40.7489,-73.9896,12
40.6772,-73.9918,19
40.7533,-73.9724,16
40.7757,-73.9467,6
40.7931,-73.9768,20
40.7209,-74.0017,14
40.6373,-73.9386,1
40.7173,-73.9448,6
40.72,-73.992,23
40.7548,-73.9734,18
40.7551,-73.9683,15
40.855,-73.9286,8
40.7513,-73.9736,14
40.7691,-73.9591,17
40.7466,-73.984,17
40.7216,-73.9976,15
40.7586,-73.9731,6
40.7423,-73.9796,6
40.7034,-73.9896,10
40.6839,-73.9293,23
40.7194,-73.9605,11
40.7518,-73.9909,16
40.7304,-74.0065,12
40.7516,-74.0063,18
40.7254,-73.9964,22
40.7153,-74.0076,14
40.7095,-74.0149,12
40.734,-73.9898,16
40.7298,-74.0031,9
40.7736,-73.9637,11
40.7303,-74.0078,14
40.7188,-74.0052,15
40.7147,-73.9501,12
40.7432,-73.9862,9
40.7165,-74.0097,20
40.7219,-73.9958,16
40.771,-73.866,8
40.7646,-73.9736,21
40.6561,-73.9997,8
40.7451,-73.9981,22
40.7146,-74.0158,0
40.7731,-73.9464,7
40.7419,-73.9921,16
40.7829,-73.9538,7
40.7227,-73.995,7
40.7463,-74.0084,19
40.7593,-73.9927,21
40.7216,-73.9935,0
40.7421,-74.0046,17
40.7323,-73.955,10
40.6404,-73.9995,15
40.8065,-73.9529,22
40.6957,-73.9834,21
40.6765,-73.9588,11
40.7398,-73.9894,20
40.7347,-74.0091,6
40.7023,-73.9867,10
40.6903,-73.9918,15
40.7741,-73.8728,20
40.7571,-73.9884,11
40.7258,-74.0057,7
40.7785,-73.9626,16
40.7435,-73.9839,14
40.7389,-73.9853,23
40.7488,-73.9925,22
40.7709,-73.981,14
40.7347,-73.9867,16
40.7289,-74.0072,22
40.6458,-73.7767,21
40.7421,-73.9966,14
40.7171,-73.9935,8
40.7062,-74.0091,12
40.7395,-73.9869,10
40.7284,-73.9927,21
40.7486,-73.9947,8
40.8187,-73.9422,10
40.7274,-73.9923,16
40.73,-73.9913,7
40.6449,-73.7821,18
40.7173,-73.9493,18
40.7735,-73.9641,17
40.7809,-73.9606,22
40.7522,-73.9895,17
40.7423,-73.9869,13
40.6905,-73.9844,16
40.7156,-74.0075,11
40.7548,-73.988,17
40.7751,-73.977,9
40.7339,-73.9806,13
40.7546,-73.988,17
40.7173,-74.01,15
40.7243,-73.9887,8
40.7437,-73.9927,18
40.7045,-74.0104,23
40.7403,-73.9962,21
40.7642,-73.9884,22
40.7177,-73.9636,7
40.7599,-73.9727,17
40.7597,-73.982,19
40.7678,-73.9619,18
40.7882,-73.9752,4
40.7569,-73.9676,8
40.7115,-74.0077,18
40.7717,-73.9813,21
40.7477,-73.9948,17
40.7341,-74.0041,9
40.6486,-73.7832,7
40.7394,-73.9936,16
40.7283,-74.0056,23
40.77,-73.8645,17
40.7436,-73.9737,16
40.7569,-73.9987,20
40.7307,-74.0042,23
40.6958,-73.9469,9
40.7395,-74.0018,0
40.7632,-73.9825,15
40.7432,-73.9934,8
40.7672,-73.9683,6
40.7653,-73.9754,16
40.7649,-73.9939,8
40.7615,-73.9803,17
40.7556,-73.9709,21
40.749,-73.9936,8
40.7434,-73.9839,13
40.7558,-73.9903,19
40.645,-73.7815,14
40.7766,-73.9566,19
40.7509,-74.0038,15
40.7444,-73.994,7
40.7612,-73.9815,22
40.722,-74.0009,19
40.7817,-73.9812,18
40.7767,-73.9531,7
40.7121,-73.9529,13
40.7232,-73.9958,20
40.7253,-73.9969,22
40.7091,-73.9553,13
40.7161,-74.0154,10
40.7684,-73.8624,21
40.7198,-73.983,13
40.7232,-74.0027,13
40.7667,-73.9907,21
40.728,-74.0019,8
40.7701,-73.9575,5
40.6875,-73.9778,10
40.6833,-73.9539,1
40.7485,-73.9782,20
40.7363,-73.9964,6
40.7621,-73.9786,10
40.7246,-73.9974,18
40.7453,-74.008,15
40.768,-73.9851,23
40.7505,-73.9742,17
40.7748,-73.9911,20
40.7492,-73.9941,21
40.7152,-74.007,18
40.724,-74.0045,15
40.7183,-74.0105,13
40.7634,-73.9652,23
40.7355,-73.9792,14
40.761,-74.0003,22
40.6937,-73.9835,12
40.7591,-73.9941,7
40.7398,-73.9918,6
40.7636,-73.9874,20
40.7277,-74.004,10
40.7323,-74.0077,16
40.688,-73.9177,18
40.7827,-73.9575,20
40.7784,-73.9533,8
40.7368,-73.9744,11
40.7656,-73.9608,17
40.7865,-73.9425,16
40.7699,-73.9843,22
40.7598,-73.9759,9
40.7607,-73.991,19
40.7553,-73.9748,19
40.7455,-73.9821,17
40.7274,-74.0032,21
40.7033,-73.9906,23
40.6853,-73.9967,17
40.8303,-73.9205,5
40.7627,-73.9774,20
40.7201,-73.9882,17
40.7552,-73.9872,19
40.7498,-73.9915,9
40.7916,-73.9783,13
40.756,-73.9727,22
40.7279,-73.9991,22
40.7662,-73.9659,11
40.7622,-73.9661,12
40.7049,-73.9572,17
40.7796,-73.9841,16
40.7229,-74.008,16
40.7425,-73.9994,8
40.7544,-73.9885,18
40.7416,-73.9832,20
40.6696,-73.9959,1
40.7278,-73.9947,23
40.7179,-74.0031,13
40.7734,-73.9791,0
40.7237,-73.9823,2
40.7564,-73.9819,18
40.7183,-74.0053,9
40.7341,-73.9988,22
40.7856,-73.9531,13
40.7209,-73.9937,19
40.7271,-74.0034,9
40.73,-73.9938,7
40.7418,-73.9978,16
40.6631,-73.9398,14
40.8562,-73.9314,7
40.7807,-73.9586,8
40.7537,-73.9723,15
40.7282,-73.9909,11
40.7598,-73.9842,12
40.7495,-73.9922,16
40.7703,-73.9857,7
40.7522,-73.991,15
40.6804,-73.9691,13
40.7183,-73.9978,17
40.7202,-73.9835,18
40.7264,-73.9939,17
40.794,-73.9763,15
40.7564,-73.9824,14
40.7084,-74.0064,3
40.7738,-73.8744,23
40.7358,-74.0083,5
40.6811,-73.9297,14
40.7449,-73.988,18
40.7352,-74.0054,21
40.7443,-74.0066,20
40.7526,-73.9964,18
40.7189,-73.9516,13
40.7562,-73.9981,23
40.7783,-73.9853,6
40.7066,-74.0157,6
40.7099,-74.0101,11
40.7778,-73.9611,19
40.6449,-73.7824,18
40.7499,-73.9995,12
40.7386,-74.0092,6
40.7599,-73.994,19
40.7471,-73.9967,7
40.7128,-73.9628,9
40.7386,-73.9899,16
40.7417,-74.0048,14
40.7232,-73.9913,15
40.7578,-73.9824,22
40.6483,-73.7828,6
40.7469,-73.99,3
40.7698,-73.8643,19
40.7473,-74.0307,18
40.759,-73.9678,10
40.7596,-73.9953,10
40.7428,-73.8992,21
40.7301,-74.0033,18
40.7724,-73.9507,17
40.7204,-73.9999,10
40.7615,-73.9764,16
40.7688,-73.8625,19
40.7752,-73.9594,7
40.7411,-73.9971,9
40.7632,-73.963,7
40.6958,-73.9928,22
40.7402,-73.9864,18
40.7227,-74.009,12
40.7169,-74.0019,15
40.7459,-73.9999,22
40.7235,-74.0103,16
40.7206,-74.0083,18
40.7677,-73.9926,0
40.7791,-73.9579,7
40.7791,-73.9468,7
40.807,-73.9477,7
40.757,-73.9821,21
40.6793,-73.9638,18
40.7173,-73.9915,19
40.7291,-73.9813,19
40.7394,-73.9766,15
40.7684,-73.9569,6
40.7466,-74.0051,22
40.7425,-73.984,17
40.7166,-74.0001,18
40.7684,-73.9822,14
40.6812,-73.9772,7
40.7294,-73.9919,0
40.7502,-73.9792,19
40.7799,-73.9565,7
40.7563,-73.9749,16
40.7968,-73.9721,5
40.755,-73.9758,18
40.7604,-74.0027,13
40.7362,-74.0014,21
40.6484,-73.783,16
40.7551,-73.9778,19
40.7667,-73.9795,15
40.7522,-73.9705,17
40.7449,-73.9913,15
40.7502,-73.9912,22
40.7315,-74.0056,21
40.7566,-73.9745,18
40.727,-73.9954,7
40.7638,-73.962,8
40.7648,-73.9723,22
40.7267,-73.9924,23
40.6465,-73.7771,15
40.7375,-73.9925,15
40.7391,-73.9878,13
40.7268,-73.9779,8
40.7276,-73.9953,15
40.7332,-73.9872,15
40.7531,-73.9777,20
40.7736,-73.9456,6
40.6822,-73.9797,22
40.764,-73.9711,14
40.761,-73.9706,13
40.7214,-73.9922,23
40.7214,-74.0014,2
40.7469,-73.9836,15
40.7233,-73.9967,4
40.7467,-73.9844,10
40.7679,-73.9917,9
40.7634,-73.9592,7
40.7426,-73.9916,23
40.729,-73.994,15
40.7193,-74.0103,20
40.7588,-73.9749,17
40.7292,-73.9797,16
40.7696,-73.9603,6
40.7505,-74.0054,16
40.7555,-73.9757,21
40.7252,-73.9927,17
40.7114,-73.9664,8
40.7601,-73.975,20
40.757,-73.9739,12
40.7416,-74.0047,13
40.6458,-73.7768,14
40.7544,-73.9833,20
40.7724,-73.886,8
40.7231,-74.0009,19
40.7849,-73.9488,8
40.7317,-73.9967,10
40.7248,-73.9985,19
40.7263,-73.9843,21
40.7321,-74.0021,15
40.731,-73.9914,17
40.752,-73.9751,21
40.6808,-73.9807,1
40.7248,-73.9909,7
40.7399,-73.9878,7
40.774,-73.8711,11
40.7554,-73.9854,17
40.7121,-73.9994,16
40.7644,-73.9792,11
40.7358,-73.9923,17
40.6459,-73.7768,22
40.7561,-73.9969,9
40.7597,-73.9731,22
40.7708,-73.8655,9
40.7579,-73.9818,9
40.716,-73.9996,1
40.7214,-73.9882,20
40.7618,-73.9724,9
40.7372,-74.0038,23
40.7615,-73.9744,18
40.7108,-73.9845,7
40.7191,-74.0052,14
40.7055,-74.0079,9
40.7388,-74.009,0
40.7394,-74.0064,2
40.74,-73.9881,10
40.7526,-73.9863,16
40.7502,-73.7203,23
40.7553,-73.9755,13
40.7172,-74.0047,4
40.742,-74.0045,13
40.784,-73.7128,20
40.76,-73.9856,10
40.7749,-73.9821,20
40.7702,-73.8647,11
40.7464,-74.0082,20
40.7351,-73.9888,14
40.7585,-73.9694,15
40.6978,-73.964,12
40.729,-74.0008,1
40.7763,-73.9542,17
40.7486,-73.9394,18
40.7328,-73.9797,7
40.759,-73.9793,12
40.7468,-73.9858,18
40.7833,-73.9788,21
40.7646,-73.9736,12
40.7382,-74.0094,14
40.7413,-74.0061,19
40.6897,-73.9758,10
40.7155,-73.9966,16
40.7913,-73.9776,7
40.7556,-73.9702,20
40.7479,-74.004,16
40.7441,-73.9246,20
40.799,-73.9623,6
40.7201,-73.9998,13
40.7357,-74.0068,22
40.7017,-73.9896,21
40.7796,-73.9555,8
40.7255,-73.9923,21
40.7038,-74.0068,19
40.7353,-73.994,14
40.7673,-73.9355,23
40.7254,-74.0,18
40.7587,-73.9749,19
40.7637,-73.9857,19
40.7414,-73.9951,21
40.7257,-73.99,0
40.7608,-73.9798,15
40.7358,-73.9959,20
40.7501,-73.9864,1
40.7339,-73.9876,14
40.796,-73.95,10
40.782,-73.956,15
40.7475,-73.9896,21
40.6967,-73.9961,18
40.6468,-73.7831,22
40.7335,-73.9996,14
40.7452,-73.9772,17
40.7214,-73.9956,11
40.7384,-74.0056,15
40.727,-74.0054,16
40.7461,-73.977,19
40.7287,-73.9826,0
40.6561,-73.9621,7
40.7645,-73.9639,11
40.7151,-74.0096,8
40.7307,-73.9927,10
40.7316,-74.0033,18
40.7236,-74.0109,19
40.7603,-73.9871,1
40.7509,-73.9942,17
40.7589,-73.977,19
40.7784,-73.949,7
40.7562,-73.981,19
40.7577,-73.969,18
40.7748,-73.9912,9
40.741,-73.9981,16
40.7713,-73.8661,20
40.7373,-73.9926,17
40.7218,-73.9997,20
40.7408,-74.0051,22
40.7272,-74.0006,15
40.7611,-74.0002,7
40.7266,-74.0001,12
40.7608,-73.9715,20
40.7419,-73.9972,17
40.7277,-73.9912,13
40.7671,-73.9879,16
40.7707,-73.866,20
40.7485,-73.9768,8
40.7311,-73.9757,16
40.717,-74.0125,18
40.853,-73.9365,15
40.7144,-73.9852,19
40.7788,-73.9884,7
40.757,-73.999,20
40.7209,-73.9582,11
40.7644,-73.9688,5
40.642,-73.7883,21
40.7494,-73.9848,22
40.7319,-74.0092,23
40.7342,-73.9992,21
40.7171,-73.955,6
40.7222,-73.9886,21
40.7484,-73.9947,20
40.7442,-73.9805,9
40.7561,-73.9244,13
40.8336,-73.9388,23
40.8009,-73.9708,11
40.7296,-73.9933,1
40.7347,-73.9525,20
40.6299,-73.9446,16
40.645,-73.7821,14
40.6931,-73.9688,23
40.7269,-73.9855,4
40.7511,-74.0043,23
40.7262,-74.0093,14
40.7869,-73.9684,16
40.7797,-73.9554,19
40.7533,-73.9668,15
40.8511,-73.8347,19
40.7755,-73.9908,16
40.7235,-73.9823,8
40.7339,-74.0051,21
40.7478,-74.005,7
40.7808,-73.9611,7
40.7431,-73.9873,17
40.77,-73.9685,17
40.7384,-73.9931,16
40.7604,-73.9875,23
40.7399,-74.0387,8
40.7345,-74.0062,18
40.7731,-73.8857,16
40.6648,-73.9787,17
40.7032,-74.0099,15
40.7707,-73.8656,12
40.7705,-73.9566,8
40.7566,-73.9719,18
40.723,-74.008,22
40.7771,-73.989,17
40.7556,-73.982,7
40.7496,-73.9917,19
40.6926,-73.9487,15
40.7311,-73.9916,10
40.738,-73.9885,13
40.7565,-73.9774,19
40.7606,-73.9873,21
40.7209,-73.9866,7
40.7175,-74.0159,11
40.7656,-73.9667,18
40.7602,-73.9724,16
40.6449,-73.7821,23
40.737,-74.0002,17
40.7393,-73.9997,22
40.7947,-73.9422,0
40.753,-73.9824,16
40.7676,-73.9807,18
40.6495,-74.0222,16
40.727,-73.993,22
40.8061,-73.9424,23
40.7749,-73.9902,6
40.7586,-73.9595,12
40.7536,-73.9844,11
